borough,segment,full_station_name,transfer_segment,transfer_station_name,line_designators,station_name,line,annual_ridership,year
B,Nostrand Av,"Church Av (2,5)",,,"['2', '5']",Church Av,5,2949285.0,2008
B,Nostrand Av,"Winthrop St (2,5)",,,"['2', '5']",Winthrop St,2,2022238.0,2008
B,Nostrand Av,"Winthrop St (2,5)",,,"['2', '5']",Winthrop St,5,2022238.0,2008
B,Nostrand Av,"Sterling St (2,5)",,,"['2', '5']",Sterling St,2,1684561.0,2008
B,Nostrand Av,"Sterling St (2,5)",,,"['2', '5']",Sterling St,5,1684561.0,2008
B,Nostrand Av,"President St (2,5)",,,"['2', '5']",President St,2,1065963.0,2008
B,Nostrand Av,"President St (2,5)",,,"['2', '5']",President St,5,1065963.0,2008
B,Eastern Pkwy,"Eastern Pkwy-Brooklyn Museum (2,3)",,,"['2', '3']",Eastern Pkwy-Brooklyn Museum,2,1602404.0,2008
B,Eastern Pkwy,"Eastern Pkwy-Brooklyn Museum (2,3)",,,"['2', '3']",Eastern Pkwy-Brooklyn Museum,3,1602404.0,2008
B,Eastern Pkwy,"Grand Army Plaza (2,3)",,,"['2', '3']",Grand Army Plaza,2,2412424.0,2008
B,Eastern Pkwy,"Grand Army Plaza (2,3)",,,"['2', '3']",Grand Army Plaza,3,2412424.0,2008
B,Eastern Pkwy,"Bergen St (2,3)",,,"['2', '3']",Bergen St,2,1236037.0,2008
B,Eastern Pkwy,"Bergen St (2,3)",,,"['2', '3']",Bergen St,3,1236037.0,2008
B,Eastern Pkwy,"Nevins St (2,3,4,5)",,,"['2', '3', '4', '5']",Nevins St,2,3459284.0,2008
B,Eastern Pkwy,"Nevins St (2,3,4,5)",,,"['2', '3', '4', '5']",Nevins St,3,3459284.0,2008
B,Eastern Pkwy,"Nevins St (2,3,4,5)",,,"['2', '3', '4', '5']",Nevins St,4,3459284.0,2008
B,Eastern Pkwy,"Nevins St (2,3,4,5)",,,"['2', '3', '4', '5']",Nevins St,5,3459284.0,2008
B,Eastern Pkwy,"Hoyt St (2,3)",,,"['2', '3']",Hoyt St,2,1938805.0,2008
B,Eastern Pkwy,"Hoyt St (2,3)",,,"['2', '3']",Hoyt St,3,1938805.0,2008
B,Eastern Pkwy,"Clark St (2,3)",,,"['2', '3']",Clark St,2,1627465.0,2008
B,Eastern Pkwy,"Clark St (2,3)",,,"['2', '3']",Clark St,3,1627465.0,2008
B,4 Av,Bay Ridge-95 St (R),,,['R'],Bay Ridge-95 St,R,1732989.0,2008
B,4 Av,86 St (R),,,['R'],86 St,R,3343893.0,2008
B,4 Av,77 St (R),,,['R'],77 St,R,1584765.0,2008
B,4 Av,Bay Ridge Av (R),,,['R'],Bay Ridge Av,R,2549155.0,2008
B,4 Av,"59 St (N,R)",,,"['N', 'R']",59 St,N,3833772.0,2008
B,4 Av,"59 St (N,R)",,,"['N', 'R']",59 St,R,3833772.0,2008
B,4 Av,53 St (R),,,['R'],53 St,R,2453450.0,2008
B,4 Av,45 St (R),,,['R'],45 St,R,2358187.0,2008
B,4 Av,"36 St (D,N,R)",,,"['D', 'N', 'R']",36 St,D,3567379.0,2008
B,4 Av,"36 St (D,N,R)",,,"['D', 'N', 'R']",36 St,N,3567379.0,2008
B,4 Av,"36 St (D,N,R)",,,"['D', 'N', 'R']",36 St,R,3567379.0,2008
B,4 Av,25 St (R),,,['R'],25 St,R,1223561.0,2008
B,4 Av,Prospect Av (R),,,['R'],Prospect Av,R,1876991.0,2008
B,4 Av,Union St (R),,,['R'],Union St,R,2071096.0,2008
B,Sea Beach,86 St (N),,,['N'],86 St,N,684815.0,2008
B,Sea Beach,Avenue U (N),,,['N'],Avenue U,N,1116116.0,2008
B,Sea Beach,Kings Hwy (N),,,['N'],Kings Hwy,N,1530933.0,2008
B,Sea Beach,Bay Pkwy (N),,,['N'],Bay Pkwy,N,1940220.0,2008
B,Sea Beach,20 Av (N),,,['N'],20 Av,N,1183329.0,2008
B,Sea Beach,18 Av (N),,,['N'],18 Av,N,1614019.0,2008
B,Sea Beach,Fort Hamilton Pkwy (N),,,['N'],Fort Hamilton Pkwy,N,1979256.0,2008
B,Sea Beach,8 Av (N),,,['N'],8 Av,N,3196930.0,2008
B,West End,Bay 50 St (D),,,['D'],Bay 50 St,D,871867.0,2008
B,West End,25 Av (D),,,['D'],25 Av,D,1404084.0,2008
B,West End,Bay Pkwy (D),,,['D'],Bay Pkwy,D,2241011.0,2008
B,West End,20 Av (D),,,['D'],20 Av,D,1489652.0,2008
B,West End,18 Av (D),,,['D'],18 Av,D,1792316.0,2008
B,West End,79 St (D),,,['D'],79 St,D,1781752.0,2008
B,West End,71 St (D),,,['D'],71 St,D,1434010.0,2008
B,West End,55 St (D),,,['D'],55 St,D,627136.0,2008
B,West End,50 St (D),,,['D'],50 St,D,1008658.0,2008
B,West End,Fort Hamilton Pkwy (D),,,['D'],Fort Hamilton Pkwy,D,1188918.0,2008
B,West End,9 Av (D),,,['D'],9 Av,D,1968068.0,2008
B,Brighton,Ocean Pkwy (Q),,,['Q'],Ocean Pkwy,Q,969515.0,2008
B,Brighton,"Brighton Beach (B,Q)",,,"['B', 'Q']",Brighton Beach,B,4125373.0,2008
B,Brighton,"Brighton Beach (B,Q)",,,"['B', 'Q']",Brighton Beach,Q,4125373.0,2008
B,Brighton,"Sheepshead Bay (B,Q)",,,"['B', 'Q']",Sheepshead Bay,B,4455963.0,2008
B,Brighton,"Sheepshead Bay (B,Q)",,,"['B', 'Q']",Sheepshead Bay,Q,4455963.0,2008
B,Brighton,Neck Rd (Q),,,['Q'],Neck Rd,Q,1172413.0,2008
B,Brighton,Avenue U (Q),,,['Q'],Avenue U,Q,2312053.0,2008
B,Brighton,"Kings Hwy (B,Q)",,,"['B', 'Q']",Kings Hwy,B,5821580.0,2008
B,Brighton,"Kings Hwy (B,Q)",,,"['B', 'Q']",Kings Hwy,Q,5821580.0,2008
B,Brighton,Avenue M (Q),,,['Q'],Avenue M,Q,1851760.0,2008
B,Brighton,Avenue J (Q),,,['Q'],Avenue J,Q,2031548.0,2008
B,Brighton,Avenue H (Q),,,['Q'],Avenue H,Q,887650.0,2008
B,Brighton,"Newkirk Plaza (B,Q)",,,"['B', 'Q']",Newkirk Plaza,B,3138236.0,2008
B,Brighton,"Newkirk Plaza (B,Q)",,,"['B', 'Q']",Newkirk Plaza,Q,3138236.0,2008
B,Brighton,Cortelyou Rd (Q),,,['Q'],Cortelyou Rd,Q,1985030.0,2008
B,Brighton,Beverley Rd (Q),,,['Q'],Beverley Rd,Q,917474.0,2008
B,Brighton,"Church Av (B,Q)",,,"['B', 'Q']",Church Av,B,5173847.0,2008
B,Brighton,"Church Av (B,Q)",,,"['B', 'Q']",Church Av,Q,5173847.0,2008
B,Brighton,Parkside Av (Q),,,['Q'],Parkside Av,Q,1855373.0,2008
B,Brighton,"7 Av (B,Q)",,,"['B', 'Q']",7 Av,B,3071778.0,2008
B,Brighton,"7 Av (B,Q)",,,"['B', 'Q']",7 Av,Q,3071778.0,2008
B,Franklin Av,Park Pl (S),,,['S'],Park Pl,S,767373.0,2008
B,Culver,Neptune Av (F),,,['F'],Neptune Av,F,490569.0,2008
B,Culver,Avenue X (F),,,['F'],Avenue X,F,877399.0,2008
B,Culver,Avenue U (F),,,['F'],Avenue U,F,678084.0,2008
B,Culver,Kings Hwy (F),,,['F'],Kings Hwy,F,1105178.0,2008
B,Culver,Avenue P (F),,,['F'],Avenue P,F,900117.0,2008
B,Culver,Avenue N (F),,,['F'],Avenue N,F,1067437.0,2008
B,Culver,Bay Pkwy (F),,,['F'],Bay Pkwy,F,441249.0,2008
B,Culver,Avenue I (F),,,['F'],Avenue I,F,741356.0,2008
B,Culver,18 Av (F),,,['F'],18 Av,F,1311236.0,2008
B,Culver,Ditmas Av (F),,,['F'],Ditmas Av,F,1478231.0,2008
B,Culver,"Church Av (F,G)",,,"['F', 'G']",Church Av,F,2965803.0,2008
B,Culver,"Church Av (F,G)",,,"['F', 'G']",Church Av,G,2965803.0,2008
B,Culver,"Fort Hamilton Pkwy (F,G)",,,"['F', 'G']",Fort Hamilton Pkwy,F,1474745.0,2008
B,Culver,"Fort Hamilton Pkwy (F,G)",,,"['F', 'G']",Fort Hamilton Pkwy,G,1474745.0,2008
B,Culver,"15 St-Prospect Park (F,G)",,,"['F', 'G']",15 St-Prospect Park,F,1849326.0,2008
B,Culver,"15 St-Prospect Park (F,G)",,,"['F', 'G']",15 St-Prospect Park,G,1849326.0,2008
B,Culver,"7 Av (F,G)",,,"['F', 'G']",7 Av,F,3451277.0,2008
B,Culver,"7 Av (F,G)",,,"['F', 'G']",7 Av,G,3451277.0,2008
B,Culver,"Smith-9 Sts (F,G)",,,"['F', 'G']",Smith-9 Sts,F,1439644.0,2008
B,Culver,"Smith-9 Sts (F,G)",,,"['F', 'G']",Smith-9 Sts,G,1439644.0,2008
B,Culver,"Carroll St (F,G)",,,"['F', 'G']",Carroll St,F,3089357.0,2008
B,Culver,"Carroll St (F,G)",,,"['F', 'G']",Carroll St,G,3089357.0,2008
B,Culver,"Bergen St (F,G)",,,"['F', 'G']",Bergen St,F,3169916.0,2008
B,Culver,"Bergen St (F,G)",,,"['F', 'G']",Bergen St,G,3169916.0,2008
B,Culver,York St (F),,,['F'],York St,F,1855120.0,2008
Q,Rockaway,"Rockaway Park-Beach 116 St (A,S)",,,"['A', 'S']",Rockaway Park-Beach 116 St,A,293817.0,2008
Q,Rockaway,"Rockaway Park-Beach 116 St (A,S)",,,"['A', 'S']",Rockaway Park-Beach 116 St,S,293817.0,2008
Q,Rockaway,"Beach 105 St (A,S)",,,"['A', 'S']",Beach 105 St,A,86044.0,2008
Q,Rockaway,"Beach 105 St (A,S)",,,"['A', 'S']",Beach 105 St,S,86044.0,2008
Q,Rockaway,"Beach 98 St (A,S)",,,"['A', 'S']",Beach 98 St,A,232945.0,2008
Q,Rockaway,"Beach 98 St (A,S)",,,"['A', 'S']",Beach 98 St,S,232945.0,2008
Q,Rockaway,"Beach 90 St (A,S)",,,"['A', 'S']",Beach 90 St,A,411581.0,2008
Q,Rockaway,"Beach 90 St (A,S)",,,"['A', 'S']",Beach 90 St,S,411581.0,2008
Q,Rockaway,Far Rockaway-Mott Av (A),,,['A'],Far Rockaway-Mott Av,A,1410829.0,2008
Q,Rockaway,Beach 25 St (A),,,['A'],Beach 25 St,A,554927.0,2008
Q,Rockaway,Beach 36 St (A),,,['A'],Beach 36 St,A,269057.0,2008
Q,Rockaway,Beach 44 St (A),,,['A'],Beach 44 St,A,186281.0,2008
Q,Rockaway,Beach 60 St (A),,,['A'],Beach 60 St,A,767363.0,2008
Q,Rockaway,Beach 67 St-Arverne By The Sea (A),,,['A'],Beach 67 St-Arverne By The Sea,A,587384.0,2008
Q,Rockaway,"Broad Channel (A,S)",,,"['A', 'S']",Broad Channel,A,103573.0,2008
Q,Rockaway,"Broad Channel (A,S)",,,"['A', 'S']",Broad Channel,S,103573.0,2008
Q,Rockaway,Howard Beach-JFK Airport (A),,,['A'],Howard Beach-JFK Airport,A,1005669.0,2008
Q,Rockaway,Aqueduct-North Conduit Av (A),,,['A'],Aqueduct-North Conduit Av,A,268814.0,2008
Q,Rockaway,Aqueduct Racetrack (A),,,['A'],Aqueduct Racetrack,A,30535.0,2008
Q,Lefferts Blvd,Ozone Park-Lefferts Blvd (A),,,['A'],Ozone Park-Lefferts Blvd,A,2375496.0,2008
Q,Lefferts Blvd,111 St (A),,,['A'],111 St,A,823229.0,2008
Q,Lefferts Blvd,104 St (A),,,['A'],104 St,A,550019.0,2008
Q,Fulton St,Rockaway Blvd (A),,,['A'],Rockaway Blvd,A,2254731.0,2008
Q,Fulton St,88 St (A),,,['A'],88 St,A,812392.0,2008
Q,Fulton St,80 St (A),,,['A'],80 St,A,1315559.0,2008
B,Fulton St,Grant Av (A),,,['A'],Grant Av,A,1940737.0,2008
B,Fulton St,"Euclid Av (A,C)",,,"['A', 'C']",Euclid Av,A,2995164.0,2008
B,Fulton St,"Euclid Av (A,C)",,,"['A', 'C']",Euclid Av,C,2995164.0,2008
B,Fulton St,Shepherd Av (C),,,['C'],Shepherd Av,C,966964.0,2008
B,Fulton St,Van Siclen Av (C),,,['C'],Van Siclen Av,C,915167.0,2008
B,Fulton St,Liberty Av (C),,,['C'],Liberty Av,C,898961.0,2008
B,Fulton St,Rockaway Av (C),,,['C'],Rockaway Av,C,1522803.0,2008
B,Fulton St,Ralph Av (C),,,['C'],Ralph Av,C,1498036.0,2008
B,Fulton St,"Utica Av (A,C)",,,"['A', 'C']",Utica Av,A,4435837.0,2008
B,Fulton St,"Utica Av (A,C)",,,"['A', 'C']",Utica Av,C,4435837.0,2008
B,Fulton St,Kingston-Throop Avs (C),,,['C'],Kingston-Throop Avs,C,1577316.0,2008
B,Fulton St,"Nostrand Av (A,C)",,,"['A', 'C']",Nostrand Av,A,5034844.0,2008
B,Fulton St,"Nostrand Av (A,C)",,,"['A', 'C']",Nostrand Av,C,5034844.0,2008
B,Fulton St,Clinton-Washington Avs (C),,,['C'],Clinton-Washington Avs,C,1636635.0,2008
B,Fulton St,Lafayette Av (C),,,['C'],Lafayette Av,C,1472253.0,2008
B,Fulton St,"High St (A,C)",,,"['A', 'C']",High St,A,1915125.0,2008
B,Fulton St,"High St (A,C)",,,"['A', 'C']",High St,C,1915125.0,2008
B,Crosstown,Fulton St (G),,,['G'],Fulton St,G,1013751.0,2008
B,Crosstown,Clinton-Washington Avs (G),,,['G'],Clinton-Washington Avs,G,1464016.0,2008
B,Crosstown,Classon Av (G),,,['G'],Classon Av,G,1145468.0,2008
B,Crosstown,Bedford-Nostrand Avs (G),,,['G'],Bedford-Nostrand Avs,G,1820311.0,2008
B,Crosstown,Myrtle-Willoughby Avs (G),,,['G'],Myrtle-Willoughby Avs,G,1307569.0,2008
B,Crosstown,Flushing Av (G),,,['G'],Flushing Av,G,599449.0,2008
B,Crosstown,Broadway (G),,,['G'],Broadway,G,1032689.0,2008
B,Crosstown,Nassau Av (G),,,['G'],Nassau Av,G,2391486.0,2008
B,Crosstown,Greenpoint Av (G),,,['G'],Greenpoint Av,G,2392113.0,2008
Q,Crosstown,21 St (G),,,['G'],21 St,G,315835.0,2008
Q,Queens Blvd,21 St-Queensbridge (F),,,['F'],21 St-Queensbridge,F,2237998.0,2008
Q,Queens Blvd,"Queens Plaza (E,M,R)",,,"['E', 'M', 'R']",Queens Plaza,E,2531924.0,2008
Q,Queens Blvd,"Queens Plaza (E,M,R)",,,"['E', 'M', 'R']",Queens Plaza,M,2531924.0,2008
Q,Queens Blvd,"Queens Plaza (E,M,R)",,,"['E', 'M', 'R']",Queens Plaza,R,2531924.0,2008
Q,Queens Blvd,"36 St (M,R)",,,"['M', 'R']",36 St,M,962391.0,2008
Q,Queens Blvd,"36 St (M,R)",,,"['M', 'R']",36 St,R,962391.0,2008
Q,Queens Blvd,"Steinway St (M,R)",,,"['M', 'R']",Steinway St,M,4659675.0,2008
Q,Queens Blvd,"Steinway St (M,R)",,,"['M', 'R']",Steinway St,R,4659675.0,2008
Q,Queens Blvd,"46 St (M,R)",,,"['M', 'R']",46 St,M,3115423.0,2008
Q,Queens Blvd,"46 St (M,R)",,,"['M', 'R']",46 St,R,3115423.0,2008
Q,Queens Blvd,"Northern Blvd (M,R)",,,"['M', 'R']",Northern Blvd,M,2353366.0,2008
Q,Queens Blvd,"Northern Blvd (M,R)",,,"['M', 'R']",Northern Blvd,R,2353366.0,2008
Q,Queens Blvd,"65 St (M,R)",,,"['M', 'R']",65 St,M,1088018.0,2008
Q,Queens Blvd,"65 St (M,R)",,,"['M', 'R']",65 St,R,1088018.0,2008
Q,Queens Blvd,"Elmhurst Av (M,R)",,,"['M', 'R']",Elmhurst Av,M,4468498.0,2008
Q,Queens Blvd,"Elmhurst Av (M,R)",,,"['M', 'R']",Elmhurst Av,R,4468498.0,2008
Q,Queens Blvd,"Grand Av-Newtown (M,R)",,,"['M', 'R']",Grand Av-Newtown,M,5707340.0,2008
Q,Queens Blvd,"Grand Av-Newtown (M,R)",,,"['M', 'R']",Grand Av-Newtown,R,5707340.0,2008
Q,Queens Blvd,"Woodhaven Blvd (M,R)",,,"['M', 'R']",Woodhaven Blvd,M,7695845.0,2008
Q,Queens Blvd,"Woodhaven Blvd (M,R)",,,"['M', 'R']",Woodhaven Blvd,R,7695845.0,2008
Q,Queens Blvd,"63 Dr-Rego Park (M,R)",,,"['M', 'R']",63 Dr-Rego Park,M,4690625.0,2008
Q,Queens Blvd,"63 Dr-Rego Park (M,R)",,,"['M', 'R']",63 Dr-Rego Park,R,4690625.0,2008
Q,Queens Blvd,"67 Av (M,R)",,,"['M', 'R']",67 Av,M,2841420.0,2008
Q,Queens Blvd,"67 Av (M,R)",,,"['M', 'R']",67 Av,R,2841420.0,2008
Q,Queens Blvd,"Forest Hills-71 Av (E,F,M,R)",,,"['E', 'F', 'M', 'R']",Forest Hills-71 Av,E,8407640.0,2008
Q,Queens Blvd,"Forest Hills-71 Av (E,F,M,R)",,,"['E', 'F', 'M', 'R']",Forest Hills-71 Av,F,8407640.0,2008
Q,Queens Blvd,"Forest Hills-71 Av (E,F,M,R)",,,"['E', 'F', 'M', 'R']",Forest Hills-71 Av,M,8407640.0,2008
Q,Queens Blvd,"Forest Hills-71 Av (E,F,M,R)",,,"['E', 'F', 'M', 'R']",Forest Hills-71 Av,R,8407640.0,2008
Q,Queens Blvd,"75 Av (E,F)",,,"['E', 'F']",75 Av,E,1141477.0,2008
Q,Queens Blvd,"75 Av (E,F)",,,"['E', 'F']",75 Av,F,1141477.0,2008
Q,Queens Blvd,"Kew Gardens-Union Turnpike (E,F)",,,"['E', 'F']",Kew Gardens-Union Turnpike,E,8147255.0,2008
Q,Queens Blvd,"Kew Gardens-Union Turnpike (E,F)",,,"['E', 'F']",Kew Gardens-Union Turnpike,F,8147255.0,2008
Q,Queens Blvd,"Briarwood-Van Wyck Blvd (E,F)",,,"['E', 'F']",Briarwood-Van Wyck Blvd,E,1855107.0,2008
Q,Queens Blvd,"Briarwood-Van Wyck Blvd (E,F)",,,"['E', 'F']",Briarwood-Van Wyck Blvd,F,1855107.0,2008
Q,Queens Blvd,Sutphin Blvd (F),,,['F'],Sutphin Blvd,F,1399317.0,2008
Q,Queens Blvd,Parsons Blvd (F),,,['F'],Parsons Blvd,F,1902715.0,2008
Q,Queens Blvd,169 St (F),,,['F'],169 St,F,2609045.0,2008
Q,Queens Blvd,Jamaica-179 St (F),,,['F'],Jamaica-179 St,F,6887104.0,2008
Q,Queens Blvd,Jamaica-Van Wyck (E),,,['E'],Jamaica-Van Wyck,E,1366891.0,2008
Q,Jamaica,"121 St (J,Z)",,,"['J', 'Z']",121 St,J,618089.0,2008
Q,Jamaica,"121 St (J,Z)",,,"['J', 'Z']",121 St,Z,618089.0,2008
Q,Jamaica,111 St (J),,,['J'],111 St,J,788314.0,2008
Q,Jamaica,"104 St (J,Z)",,,"['J', 'Z']",104 St,J,765115.0,2008
Q,Jamaica,"104 St (J,Z)",,,"['J', 'Z']",104 St,Z,765115.0,2008
Q,Jamaica,"Woodhaven Blvd (J,Z)",,,"['J', 'Z']",Woodhaven Blvd,J,1269407.0,2008
Q,Jamaica,"Woodhaven Blvd (J,Z)",,,"['J', 'Z']",Woodhaven Blvd,Z,1269407.0,2008
Q,Jamaica,85 St-Forest Pkwy (J),,,['J'],85 St-Forest Pkwy,J,1134066.0,2008
Q,Jamaica,"75 St-Elderts Ln (J,Z)",,,"['J', 'Z']",75 St-Elderts Ln,J,1138288.0,2008
Q,Jamaica,"75 St-Elderts Ln (J,Z)",,,"['J', 'Z']",75 St-Elderts Ln,Z,1138288.0,2008
B,Jamaica,Cypress Hills (J),,,['J'],Cypress Hills,J,429277.0,2008
B,Jamaica,"Crescent St (J,Z)",,,"['J', 'Z']",Crescent St,J,1436424.0,2008
B,Jamaica,"Crescent St (J,Z)",,,"['J', 'Z']",Crescent St,Z,1436424.0,2008
B,Jamaica,"Norwood Av (J,Z)",,,"['J', 'Z']",Norwood Av,J,1077051.0,2008
B,Jamaica,"Norwood Av (J,Z)",,,"['J', 'Z']",Norwood Av,Z,1077051.0,2008
B,Jamaica,Cleveland St (J),,,['J'],Cleveland St,J,937050.0,2008
B,Jamaica,"Van Siclen Av (J,Z)",,,"['J', 'Z']",Van Siclen Av,J,780986.0,2008
B,Jamaica,"Van Siclen Av (J,Z)",,,"['J', 'Z']",Van Siclen Av,Z,780986.0,2008
B,Jamaica,Alabama Av (J),,,['J'],Alabama Av,J,675258.0,2008
B,Jamaica,"Chauncey St (J,Z)",,,"['J', 'Z']",Chauncey St,J,822076.0,2008
B,Jamaica,"Chauncey St (J,Z)",,,"['J', 'Z']",Chauncey St,Z,822076.0,2008
B,Jamaica,Halsey St (J),,,['J'],Halsey St,J,1619882.0,2008
B,Jamaica,"Gates Av (J,Z)",,,"['J', 'Z']",Gates Av,J,1609242.0,2008
B,Jamaica,"Gates Av (J,Z)",,,"['J', 'Z']",Gates Av,Z,1609242.0,2008
B,Jamaica,Kosciuszko St (J),,,['J'],Kosciuszko St,J,1293503.0,2008
B,Jamaica,"Myrtle Av (J,M,Z)",,,"['J', 'M', 'Z']",Myrtle Av,J,2676471.0,2008
B,Jamaica,"Myrtle Av (J,M,Z)",,,"['J', 'M', 'Z']",Myrtle Av,M,2676471.0,2008
B,Jamaica,"Myrtle Av (J,M,Z)",,,"['J', 'M', 'Z']",Myrtle Av,Z,2676471.0,2008
B,Jamaica,"Flushing Av (J,M)",,,"['J', 'M']",Flushing Av,J,2359615.0,2008
B,Jamaica,"Flushing Av (J,M)",,,"['J', 'M']",Flushing Av,M,2359615.0,2008
B,Jamaica,"Lorimer St (J,M)",,,"['J', 'M']",Lorimer St,J,1345921.0,2008
B,Jamaica,"Lorimer St (J,M)",,,"['J', 'M']",Lorimer St,M,1345921.0,2008
B,Jamaica,"Hewes St (J,M)",,,"['J', 'M']",Hewes St,J,703052.0,2008
B,Jamaica,"Hewes St (J,M)",,,"['J', 'M']",Hewes St,M,703052.0,2008
B,Jamaica,"Marcy Av (J,M,Z)",,,"['J', 'M', 'Z']",Marcy Av,J,2897071.0,2008
B,Jamaica,"Marcy Av (J,M,Z)",,,"['J', 'M', 'Z']",Marcy Av,M,2897071.0,2008
B,Jamaica,"Marcy Av (J,M,Z)",,,"['J', 'M', 'Z']",Marcy Av,Z,2897071.0,2008
Q,Myrtle Av,Middle Village-Metropolitan Av (M),,,['M'],Middle Village-Metropolitan Av,M,1116504.0,2008
Q,Myrtle Av,Fresh Pond Rd (M),,,['M'],Fresh Pond Rd,M,1453096.0,2008
Q,Myrtle Av,Forest Av (M),,,['M'],Forest Av,M,1055248.0,2008
Q,Myrtle Av,Seneca Av (M),,,['M'],Seneca Av,M,662730.0,2008
B,Myrtle Av,Knickerbocker Av (M),,,['M'],Knickerbocker Av,M,1018665.0,2008
B,Myrtle Av,Central Av (M),,,['M'],Central Av,M,684847.0,2008
B,Canarsie,Canarsie-Rockaway Pkwy (L),,,['L'],Canarsie-Rockaway Pkwy,L,3773940.0,2008
B,Canarsie,East 105 St (L),,,['L'],East 105 St,L,1017671.0,2008
B,Canarsie,New Lots Av (L),,,['L'],New Lots Av,L,1072250.0,2008
B,Canarsie,Livonia Av (L),,,['L'],Livonia Av,L,691560.0,2008
B,Canarsie,Sutter Av (L),,,['L'],Sutter Av,L,1104244.0,2008
B,Canarsie,Atlantic Av (L),,,['L'],Atlantic Av,L,386672.0,2008
B,Canarsie,Bushwick Av-Aberdeen St (L),,,['L'],Bushwick Av-Aberdeen St,L,366270.0,2008
B,Canarsie,Wilson Av (L),,,['L'],Wilson Av,L,1055011.0,2008
B,Canarsie,Halsey St (L),,,['L'],Halsey St,L,1946762.0,2008
B,Canarsie,DeKalb Av (L),,,['L'],DeKalb Av,L,3329950.0,2008
B,Canarsie,Jefferson St (L),,,['L'],Jefferson St,L,1569253.0,2008
B,Canarsie,Morgan Av (L),,,['L'],Morgan Av,L,1664668.0,2008
B,Canarsie,Montrose Av (L),,,['L'],Montrose Av,L,1747376.0,2008
B,Canarsie,Grand St (L),,,['L'],Grand St,L,2075718.0,2008
B,Canarsie,Graham Av (L),,,['L'],Graham Av,L,2727719.0,2008
B,Canarsie,Bedford Av (L),,,['L'],Bedford Av,L,6504331.0,2008
Q,Flushing (Queens),Flushing-Main St (7),,,['7'],Flushing-Main St,7,18429212.0,2008
Q,Flushing (Queens),Mets-Willets Point (7),,,['7'],Mets-Willets Point,7,2036355.0,2008
Q,Flushing (Queens),111 St (7),,,['7'],111 St,7,3398514.0,2008
Q,Flushing (Queens),103 St-Corona Plaza (7),,,['7'],103 St-Corona Plaza,7,5893000.0,2008
Q,Flushing (Queens),Junction Blvd (7),,,['7'],Junction Blvd,7,6888532.0,2008
Q,Flushing (Queens),90 St-Elmhurst Av (7),,,['7'],90 St-Elmhurst Av,7,5671029.0,2008
Q,Flushing (Queens),82 St-Jackson Hts (7),,,['7'],82 St-Jackson Hts,7,5438796.0,2008
Q,Flushing (Queens),69 St (7),,,['7'],69 St,7,1615823.0,2008
Q,Flushing (Queens),Woodside-61 St (7),,,['7'],Woodside-61 St,7,5517813.0,2008
Q,Flushing (Queens),52 St (7),,,['7'],52 St,7,2108716.0,2008
Q,Flushing (Queens),46 St-Bliss St (7),,,['7'],46 St-Bliss St,7,4706888.0,2008
Q,Flushing (Queens),40 St-Lowery St (7),,,['7'],40 St-Lowery St,7,3364462.0,2008
Q,Flushing (Queens),33 St-Rawson St (7),,,['7'],33 St-Rawson St,7,3584119.0,2008
Q,Flushing (Queens),Hunters Point Av (7),,,['7'],Hunters Point Av,7,1799350.0,2008
Q,Flushing (Queens),Vernon Blvd-Jackson Av (7),,,['7'],Vernon Blvd-Jackson Av,7,2967358.0,2008
Q,Astoria,"Astoria-Ditmars Blvd (N,Q)",,,"['N', 'Q']",Astoria-Ditmars Blvd,N,5276352.0,2008
Q,Astoria,"Astoria-Ditmars Blvd (N,Q)",,,"['N', 'Q']",Astoria-Ditmars Blvd,Q,5276352.0,2008
Q,Astoria,"Astoria Blvd (N,Q)",,,"['N', 'Q']",Astoria Blvd,N,3605708.0,2008
Q,Astoria,"Astoria Blvd (N,Q)",,,"['N', 'Q']",Astoria Blvd,Q,3605708.0,2008
Q,Astoria,"30 Av (N,Q)",,,"['N', 'Q']",30 Av,N,4445528.0,2008
Q,Astoria,"30 Av (N,Q)",,,"['N', 'Q']",30 Av,Q,4445528.0,2008
Q,Astoria,"Broadway (N,Q)",,,"['N', 'Q']",Broadway,N,4192433.0,2008
Q,Astoria,"Broadway (N,Q)",,,"['N', 'Q']",Broadway,Q,4192433.0,2008
Q,Astoria,"36 Av (N,Q)",,,"['N', 'Q']",36 Av,N,2359911.0,2008
Q,Astoria,"36 Av (N,Q)",,,"['N', 'Q']",36 Av,Q,2359911.0,2008
Q,Astoria,"39 Av (N,Q)",,,"['N', 'Q']",39 Av,N,698572.0,2008
Q,Astoria,"39 Av (N,Q)",,,"['N', 'Q']",39 Av,Q,698572.0,2008
M,Broadway/7 Av (CBD),"Fulton St (2,3)",Manhattan CBD Transfer,"Fulton St (A,C,J,Z,2,3,4,5)","['2', '3']",Fulton St,2,19813040.0,2008
M,Broadway/7 Av (CBD),"Fulton St (2,3)",Manhattan CBD Transfer,"Fulton St (A,C,J,Z,2,3,4,5)","['2', '3']",Fulton St,3,19813040.0,2008
M,Broadway/7 Av (CBD),"Park Place (2,3)",Manhattan CBD Transfer,"Chambers St (A,C)/WTC (E)/Park Place (2,3)","['2', '3']",Park Place,2,15889622.0,2008
